ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920445.BJ,20250102,7.35,7.8,7.27,7.61,7.47,0.14,1.8742,50853.28,38611.349
920445.BJ,20250103,7.7,7.7,7.33,7.43,7.61,-0.18,-2.3653,33783.72,25186.873
920445.BJ,20250106,7.4,7.49,7.12,7.18,7.43,-0.25,-3.3647,22624.7,16535.58
920445.BJ,20250107,7.32,7.44,7.05,7.41,7.18,0.23,3.2033,22542.62,16374.352
920445.BJ,20250108,7.47,7.69,7.27,7.66,7.41,0.25,3.3738,36148.2,27150.773
920445.BJ,20250109,7.66,7.87,7.6,7.7,7.66,0.04,0.5222,47886.38,37147.774
920445.BJ,20250110,7.81,7.81,7.23,7.24,7.7,-0.46,-5.974,27658.39,20732.485
920445.BJ,20250113,7.07,7.29,7.05,7.1,7.24,-0.14,-1.9337,13794.59,9873.817
920445.BJ,20250114,7.16,7.79,7.11,7.73,7.1,0.63,8.8732,45823.17,34462.404
920445.BJ,20250115,7.7,8.23,7.65,7.92,7.73,0.19,2.458,65792.37,52386.141
920445.BJ,20250116,7.99,8.18,7.88,7.99,7.92,0.07,0.8838,44319.97,35650.543
920445.BJ,20250117,7.99,8.17,7.81,8.11,7.99,0.12,1.5019,39906.44,31979.749
920445.BJ,20250120,8.16,8.44,8.13,8.19,8.11,0.08,0.9864,42625.59,35277.063
920445.BJ,20250121,8.35,8.38,8.02,8.08,8.19,-0.11,-1.3431,25370.34,20625.635
920445.BJ,20250122,8.11,8.11,7.62,7.74,8.08,-0.34,-4.2079,32617.51,25574.772
920445.BJ,20250123,7.85,8.05,7.54,7.54,7.74,-0.2,-2.584,23455.42,18439.863
920445.BJ,20250124,7.61,7.96,7.52,7.87,7.54,0.33,4.3767,34808.72,27120.292
920445.BJ,20250127,7.97,8.0,7.76,7.76,7.87,-0.11,-1.3977,18237.54,14341.316
920445.BJ,20250205,7.77,7.9,7.55,7.66,7.76,-0.1,-1.2887,23379.97,18020.182
920445.BJ,20250206,7.61,7.93,7.54,7.92,7.66,0.26,3.3943,33484.22,25966.167
920445.BJ,20250207,7.98,8.4,7.9,8.19,7.92,0.27,3.4091,67290.04,55028.204
