ts_code,trade_date,pre_close,open,high,low,close,change,pct_chg,vol,amount
159797.SZ,20260515,0.735,0.734,0.739,0.726,0.728,-0.007,-0.9524,100857.0,7394.269
159797.SZ,20260514,0.75,0.746,0.752,0.735,0.735,-0.015,-2.0,46883.0,3471.513
159797.SZ,20260513,0.748,0.747,0.752,0.745,0.75,0.002,0.2674,70914.0,5296.416
159797.SZ,20260512,0.759,0.759,0.759,0.746,0.748,-0.011,-1.4493,61730.0,4637.773
159797.SZ,20260511,0.751,0.75,0.761,0.747,0.759,0.008,1.0652,99813.0,7496.738
159797.SZ,20260508,0.743,0.746,0.753,0.743,0.751,0.008,1.0767,49800.0,3736.035
159797.SZ,20260507,0.739,0.742,0.743,0.737,0.743,0.004,0.5413,61241.0,4531.452
159797.SZ,20260506,0.736,0.739,0.741,0.736,0.739,0.003,0.4076,65378.0,4827.173
159797.SZ,20260430,0.738,0.736,0.74,0.733,0.736,-0.002,-0.271,32797.0,2414.763
159797.SZ,20260429,0.734,0.734,0.741,0.732,0.738,0.004,0.545,32123.0,2371.738
159797.SZ,20260428,0.738,0.738,0.743,0.73,0.734,-0.004,-0.542,60761.0,4472.621
159797.SZ,20260427,0.74,0.741,0.741,0.734,0.738,-0.002,-0.2703,18253.0,1343.99
159797.SZ,20260424,0.747,0.747,0.747,0.737,0.74,-0.007,-0.9371,42699.0,3166.353
159797.SZ,20260423,0.749,0.75,0.752,0.742,0.747,-0.002,-0.267,50200.0,3750.481
159797.SZ,20260422,0.742,0.737,0.75,0.737,0.749,0.007,0.9434,55921.0,4166.257
159797.SZ,20260421,0.744,0.745,0.747,0.738,0.742,-0.002,-0.2688,40953.0,3039.194
159797.SZ,20260420,0.737,0.736,0.747,0.733,0.744,0.007,0.9498,30683.0,2275.426
159797.SZ,20260417,0.742,0.742,0.742,0.733,0.737,-0.005,-0.6739,44068.0,3237.999
159797.SZ,20260416,0.739,0.739,0.743,0.733,0.742,0.003,0.406,47571.0,3516.327
159797.SZ,20260415,0.739,0.745,0.745,0.737,0.739,0.0,0.0,56978.0,4220.607
