ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000001.SZ,20260518,10.96,10.97,10.82,10.86,10.99,-0.13,-1.1829,856381.57,9.31697164
000002.SZ,20260518,3.78,3.79,3.66,3.68,3.78,-0.1,-2.6455,1523378.36,5.63488994
000006.SZ,20260518,9.79,10.69,9.79,10.69,9.72,0.97,9.9794,344267.73,3.58792642
000007.SZ,20260518,12.64,12.75,12.19,12.24,12.69,-0.45,-3.5461,136662.0,1.6987595800000002
000008.SZ,20260518,2.7,2.7,2.65,2.68,2.69,-0.01,-0.3717,408797.0,1.09004507
000009.SZ,20260518,7.89,7.91,7.78,7.84,7.92,-0.08,-1.0101,218941.56,1.7144762100000002
000010.SZ,20260518,2.68,2.76,2.6,2.67,2.7,-0.03,-1.1111,403713.48,1.0744814
000011.SZ,20260518,7.59,7.84,7.55,7.82,7.6,0.22,2.8947,57440.24,0.44444115
000012.SZ,20260518,3.72,3.72,3.66,3.71,3.73,-0.02,-0.5362,182508.07,0.6736061999999999
000014.SZ,20260518,12.17,12.24,12.05,12.14,12.11,0.03,0.2477,52572.81,0.63764574
000016.SZ,20260518,3.16,3.17,3.03,3.05,3.19,-0.14,-4.3887,382261.45,1.17533669
000017.SZ,20260518,5.91,5.92,5.78,5.88,5.91,-0.03,-0.5076,77263.01,0.45106915999999997
000019.SZ,20260518,7.08,7.1,6.94,7.05,7.05,0.0,0.0,112429.13,0.7894209600000001
000020.SZ,20260518,13.72,13.72,13.22,13.49,13.58,-0.09,-0.6627,44612.0,0.5976000499999999
000021.SZ,20260518,35.8,37.03,35.4,37.03,33.66,3.37,10.0119,946944.02,34.558846349999996
000025.SZ,20260518,15.41,15.47,15.13,15.29,15.41,-0.12,-0.7787,35230.54,0.53637437
000026.SZ,20260518,20.0,20.3,19.7,20.2,20.22,-0.02,-0.0989,135527.01,2.70292601
000027.SZ,20260518,7.21,7.49,7.19,7.41,7.26,0.15,2.0661,584607.08,4.3165474800000005
000028.SZ,20260518,24.15,24.22,23.78,23.88,24.14,-0.26,-1.0771,26397.9,0.6319211499999999
000029.SZ,20260518,28.97,30.59,28.35,29.82,28.91,0.91,3.1477,134276.94,3.9926981400000003
000030.SZ,20260518,4.81,4.81,4.71,4.75,4.81,-0.06,-1.2474,178191.63,0.8448388800000001
000031.SZ,20260518,2.85,2.85,2.75,2.78,2.86,-0.08,-2.7972,295234.87,0.82642994
000032.SZ,20260518,18.77,19.33,18.7,18.9,18.39,0.51,2.7732,310623.96,5.891536019999999
000034.SZ,20260518,41.1,42.2,40.31,41.57,40.72,0.85,2.0874,380742.7,15.85198146
000035.SZ,20260518,6.15,6.26,6.06,6.19,6.19,0.0,0.0,316560.84,1.95213388
000036.SZ,20260518,5.68,5.74,5.5,5.62,5.71,-0.09,-1.5762,407180.83,2.2845148600000003
000037.SZ,20260518,10.7,10.85,10.51,10.69,10.76,-0.07,-0.6506,199212.01,2.12369317
000039.SZ,20260518,11.97,12.17,11.22,11.53,12.13,-0.6,-4.9464,679661.42,7.84247284
000042.SZ,20260518,10.08,10.34,10.07,10.27,10.11,0.16,1.5826,59072.91,0.60463508
000045.SZ,20260518,11.98,12.1,11.81,12.05,12.05,0.0,0.0,79781.0,0.9541189800000001
000048.SZ,20260518,14.3,14.35,13.9,13.96,14.34,-0.38,-2.6499,79017.69,1.10866091
000049.SZ,20260518,26.9,27.25,26.23,27.12,27.03,0.09,0.333,88603.87,2.38506757
000050.SZ,20260518,7.45,7.49,7.3,7.4,7.47,-0.07,-0.9371,249262.01,1.8439459200000001
000055.SZ,20260518,3.62,3.8,3.52,3.74,3.6,0.14,3.8889,211219.73,0.77520985
000056.SZ,20260518,1.43,1.45,1.43,1.43,1.51,-0.08,-5.298,186348.0,0.26685777
000058.SZ,20260518,7.93,7.94,7.79,7.92,7.93,-0.01,-0.1261,71868.39,0.5646374900000001
000059.SZ,20260518,5.02,5.03,4.89,4.97,5.0,-0.03,-0.6,316395.0,1.55934406
000060.SZ,20260518,7.25,7.47,7.11,7.35,7.4,-0.05,-0.6757,1608851.63,11.80583367
000061.SZ,20260518,6.89,6.89,6.63,6.68,6.9,-0.22,-3.1884,206595.18,1.3919680799999998
000062.SZ,20260518,31.69,32.86,31.58,32.03,32.11,-0.08,-0.2491,477223.93,15.381383940000001
000063.SZ,20260518,36.4,38.08,36.02,37.51,36.71,0.8,2.1792,1340806.66,50.004870520000004
000065.SZ,20260518,12.45,12.56,12.18,12.29,12.56,-0.27,-2.1497,206015.02,2.53551913
000066.SZ,20260518,20.34,20.96,19.98,20.21,20.5,-0.29,-1.4146,3189827.22,65.0930542
000068.SZ,20260518,3.3,3.34,3.2,3.33,3.3,0.03,0.9091,239798.16,0.782885
000069.SZ,20260518,2.09,2.09,2.04,2.07,2.1,-0.03,-1.4286,459289.84,0.94440338
000070.SZ,20260518,18.9,19.77,18.8,19.49,19.06,0.43,2.256,714628.83,13.86947411
000078.SZ,20260518,2.0,2.0,2.0,2.0,2.11,-0.11,-5.2133,21501.0,0.043002
000088.SZ,20260518,4.52,4.57,4.48,4.52,4.51,0.01,0.2217,239264.92,1.08053625
000089.SZ,20260518,6.75,6.79,6.7,6.76,6.76,0.0,0.0,84263.01,0.56654506
000090.SZ,20260518,3.4,3.42,3.36,3.4,3.42,-0.02,-0.5848,166330.39,0.56313412
000096.SZ,20260518,9.07,9.08,8.91,9.07,9.03,0.04,0.443,61788.81,0.55541295
000099.SZ,20260518,16.97,17.06,16.77,16.87,16.97,-0.1,-0.5893,70162.13,1.18344964
000100.SZ,20260518,4.18,4.25,4.12,4.22,4.18,0.04,0.9569,4317444.73,18.1100939
000151.SZ,20260518,11.79,12.34,11.73,12.27,11.78,0.49,4.1596,98847.3,1.19398376
000153.SZ,20260518,6.25,6.25,6.04,6.13,6.2,-0.07,-1.129,76959.85,0.46905232
000155.SZ,20260518,15.7,16.15,15.46,16.12,15.83,0.29,1.832,421574.6,6.70857967
000156.SZ,20260518,7.36,7.62,7.36,7.53,7.26,0.27,3.719,219657.0,1.65358137
000157.SZ,20260518,7.51,7.52,7.26,7.31,7.53,-0.22,-2.9216,866864.25,6.35750088
000158.SZ,20260518,16.87,16.99,16.5,16.58,16.89,-0.31,-1.8354,274680.01,4.58816451
000159.SZ,20260518,6.9,7.11,6.73,6.99,6.9,0.09,1.3043,512111.94,3.54295397
000166.SZ,20260518,4.52,4.53,4.43,4.47,4.54,-0.07,-1.5419,1024790.83,4.58727953
000301.SZ,20260518,12.9,12.94,12.4,12.56,13.02,-0.46,-3.533,321411.32,4.05204149
000333.SZ,20260518,82.68,83.44,82.08,82.83,82.57,0.26,0.3149,377353.68,31.23465724
000338.SZ,20260518,33.76,33.89,32.88,33.3,34.77,-1.47,-4.2278,1185860.91,39.44416754
000400.SZ,20260518,26.2,26.77,26.03,26.48,26.36,0.12,0.4552,189057.23,5.00706237
000401.SZ,20260518,4.12,4.13,4.03,4.06,4.11,-0.05,-1.2165,112414.45,0.45595746
000402.SZ,20260518,2.99,3.0,2.93,2.96,3.01,-0.05,-1.6611,645083.34,1.9081244800000001
000403.SZ,20260518,11.16,11.2,10.66,10.76,11.2,-0.44,-3.9286,134985.27,1.46477141
000404.SZ,20260518,8.53,8.91,8.5,8.85,8.52,0.33,3.8732,399474.09,3.48870948
000407.SZ,20260518,4.6,4.78,4.6,4.66,4.48,0.18,4.0179,358147.05,1.6671159899999999
000408.SZ,20260518,81.66,82.46,79.22,80.14,83.71,-3.57,-4.2647,224922.34,18.13542188
000409.SZ,20260518,9.81,9.84,9.64,9.81,9.82,-0.01,-0.1018,68311.03,0.6647162200000001
000410.SZ,20260518,5.99,6.0,5.78,5.86,6.05,-0.19,-3.1405,322088.21,1.88280667
000411.SZ,20260518,11.79,12.0,11.56,11.92,11.79,0.13,1.1026,149020.27,1.76323039
000415.SZ,20260518,4.29,4.29,4.05,4.1,4.33,-0.23,-5.3118,1081712.52,4.45772443
000417.SZ,20260518,7.87,7.87,7.87,7.87,7.15,0.72,10.0699,94740.89,0.7456108
000419.SZ,20260518,5.49,5.52,5.4,5.5,5.5,0.0,0.0,83931.23,0.45754623
000420.SZ,20260518,5.13,5.35,5.05,5.17,5.09,0.08,1.5717,1236267.39,6.41231165
000421.SZ,20260518,6.19,6.22,6.07,6.21,6.2,0.01,0.1613,79547.0,0.48810727
000422.SZ,20260518,15.3,15.39,14.86,15.04,15.4,-0.36,-2.3377,328035.75,4.93601298
000423.SZ,20260518,52.26,52.56,50.57,50.74,52.26,-1.52,-2.9085,61520.88,3.15678256
000425.SZ,20260518,10.11,10.13,9.35,9.46,10.21,-0.75,-7.3457,2124422.4,20.37011235
000426.SZ,20260518,42.98,43.58,41.61,43.0,44.14,-1.14,-2.5827,635226.66,27.09001855
000428.SZ,20260518,3.73,3.74,3.61,3.69,3.7,-0.01,-0.2703,160124.51,0.58560881
000429.SZ,20260518,13.08,13.13,12.86,12.96,13.13,-0.17,-1.2947,50430.0,0.65393625
000430.SZ,20260518,8.0,8.13,7.63,7.81,8.26,-0.45,-5.4479,285546.84,2.23167379
000488.SZ,20260518,2.36,2.36,2.23,2.24,2.35,-0.11,-4.6809,292638.32,0.66462725
000498.SZ,20260518,5.31,5.35,5.28,5.31,5.35,-0.04,-0.7477,78548.22,0.41720303999999997
000501.SZ,20260518,7.8,7.81,7.68,7.73,7.81,-0.08,-1.0243,56052.84,0.43290771
000503.SZ,20260518,7.66,7.73,7.54,7.61,7.7,-0.09,-1.1688,129818.86,0.9887323699999999
000504.SZ,20260518,9.2,9.37,9.15,9.27,9.26,0.01,0.108,23426.0,0.21723747999999998
000505.SZ,20260518,6.66,6.69,6.43,6.55,6.64,-0.09,-1.3554,135180.51,0.8798786
000506.SZ,20260518,14.0,14.34,13.9,14.17,14.44,-0.27,-1.8698,284247.78,4.00947502
000507.SZ,20260518,5.17,5.19,5.12,5.16,5.19,-0.03,-0.578,84465.31,0.43462326999999995
000509.SZ,20260518,3.82,3.97,3.77,3.94,3.81,0.13,3.4121,509295.87,1.9877580600000002
000510.SZ,20260518,13.88,14.19,13.37,13.82,14.03,-0.21,-1.4968,370975.89,5.12589398
000513.SZ,20260518,30.9,31.03,30.54,30.91,30.88,0.03,0.0972,43100.75,1.32362348
000514.SZ,20260518,4.8,4.81,4.7,4.76,4.79,-0.03,-0.6263,86264.0,0.40833635
000516.SZ,20260518,4.5,4.52,4.41,4.43,4.49,-0.06,-1.3363,162086.92,0.7187875
000517.SZ,20260518,1.97,1.98,1.93,1.98,1.98,0.0,0.0,294967.97,0.5769412
000518.SZ,20260518,3.28,3.29,3.07,3.1,3.23,-0.13,-4.0248,269560.0,0.84901857
000519.SZ,20260518,17.48,17.82,17.39,17.61,17.58,0.03,0.1706,204407.0,3.59756447
000520.SZ,20260518,3.99,4.13,3.94,4.06,3.99,0.07,1.7544,171647.0,0.6947368300000001
000521.SZ,20260518,5.6,5.6,5.46,5.49,5.6,-0.11,-1.9643,88263.11,0.48532122000000005
000523.SZ,20260518,3.43,3.5,3.42,3.47,3.45,0.02,0.5797,325082.4,1.1249980800000001
000524.SZ,20260518,9.45,9.55,9.37,9.45,9.45,0.0,0.0,56241.9,0.53036
000525.SZ,20260518,5.08,5.14,4.99,5.09,5.13,-0.04,-0.7797,199280.02,1.0070541499999999
000526.SZ,20260518,34.07,34.15,32.9,33.64,34.09,-0.45,-1.32,20763.0,0.6949958599999999
000528.SZ,20260518,9.51,9.52,9.23,9.28,9.51,-0.23,-2.4185,373783.53,3.4833949300000002
000529.SZ,20260518,5.36,5.38,5.24,5.33,5.37,-0.04,-0.7449,48451.81,0.25634773
000530.SZ,20260518,5.94,5.95,5.73,5.86,5.99,-0.13,-2.1703,231205.41,1.3422477600000002
000531.SZ,20260518,7.06,7.36,7.0,7.35,7.07,0.28,3.9604,237999.74,1.7254540100000002
000532.SZ,20260518,11.83,12.36,11.79,12.2,11.89,0.31,2.6072,87434.49,1.06231473
000533.SZ,20260518,13.57,13.87,13.18,13.34,13.63,-0.29,-2.1277,511714.21,6.87042337
000534.SZ,20260518,37.06,38.38,36.48,37.49,36.88,0.61,1.654,171656.65,6.4466962699999995
000536.SZ,20260518,3.89,3.98,3.85,3.96,3.91,0.05,1.2788,336469.18,1.31865464
000537.SZ,20260518,10.5,11.31,10.37,11.18,10.55,0.63,5.9716,775120.86,8.531000500000001
000538.SZ,20260518,50.91,50.99,50.65,50.86,50.9,-0.04,-0.0786,50957.32,2.58647364
000539.SZ,20260518,7.0,7.49,6.9,6.98,6.9,0.08,1.1594,1382808.09,9.853773780000001
000541.SZ,20260518,5.37,5.37,5.2,5.27,5.37,-0.1,-1.8622,113062.76,0.59394041
000543.SZ,20260518,8.52,8.73,8.51,8.64,8.43,0.21,2.4911,802889.54,6.92555945
000544.SZ,20260518,8.15,8.25,8.1,8.18,8.14,0.04,0.4914,34020.29,0.27751879
000545.SZ,20260518,2.91,2.91,2.81,2.83,2.92,-0.09,-3.0822,523984.6,1.49218291
000546.SZ,20260518,6.72,6.82,6.63,6.68,6.83,-0.15,-2.1962,413557.0,2.7723177100000003
000547.SZ,20260518,25.3,26.11,25.17,25.4,25.3,0.1,0.3953,957175.93,24.52818786
000548.SZ,20260518,5.07,5.09,4.99,5.07,5.04,0.03,0.5952,87888.83,0.44297485999999997
000550.SZ,20260518,18.41,18.43,17.98,18.09,18.44,-0.35,-1.898,44993.14,0.8147465300000001
000551.SZ,20260518,17.0,17.92,16.89,17.48,17.09,0.39,2.282,315126.92,5.51114919
000552.SZ,20260518,2.78,2.83,2.71,2.81,2.77,0.04,1.444,875567.67,2.42737393
000553.SZ,20260518,6.9,6.97,6.66,6.92,6.89,0.03,0.4354,163477.01,1.12004724
000554.SZ,20260518,7.7,7.82,7.53,7.81,7.55,0.26,3.4437,246466.04,1.89871778
000555.SZ,20260518,13.7,13.87,13.55,13.83,13.77,0.06,0.4357,160833.71,2.21088017
000557.SZ,20260518,4.52,4.53,4.45,4.48,4.5,-0.02,-0.4444,65407.79,0.29246922
000558.SZ,20260518,3.87,3.9,3.83,3.86,3.9,-0.04,-1.0256,229268.43,0.8836644899999999
000559.SZ,20260518,17.3,18.98,17.11,18.18,17.5,0.68,3.8857,2030602.84,36.65351771
000560.SZ,20260518,3.02,3.03,2.92,2.95,3.04,-0.09,-2.9605,1060162.25,3.13328972
000561.SZ,20260518,9.22,9.43,9.18,9.36,9.26,0.1,1.0799,83835.09,0.78390606
000563.SZ,20260518,3.08,3.08,3.05,3.07,3.08,-0.01,-0.3247,315280.09,0.96503568
000564.SZ,20260518,1.65,1.67,1.62,1.67,1.65,0.02,1.2121,1873203.38,3.0931810399999997
000565.SZ,20260518,8.19,8.21,7.97,8.05,8.25,-0.2,-2.4242,134657.35,1.08473265
000566.SZ,20260518,4.58,4.6,4.54,4.56,4.58,-0.02,-0.4367,180790.04,0.82572923
000567.SZ,20260518,6.35,6.46,6.25,6.31,6.4,-0.09,-1.4063,255226.12,1.6168185800000001
000568.SZ,20260518,91.0,91.49,89.89,89.97,91.0,-1.03,-1.1319,82171.33,7.42840231
000570.SZ,20260518,6.48,6.51,6.22,6.34,6.47,-0.13,-2.0093,175269.0,1.10416441
000571.SZ,20260518,5.5,5.84,5.32,5.84,5.31,0.53,9.9812,420121.31,2.40248374
000572.SZ,20260518,5.11,5.15,5.04,5.11,5.12,-0.01,-0.1953,342189.4,1.74309531
000573.SZ,20260518,4.48,4.74,4.36,4.64,4.49,0.15,3.3408,357712.28,1.62015348
000576.SZ,20260518,8.47,8.52,8.29,8.4,8.5,-0.1,-1.1765,109086.02,0.91239684
000581.SZ,20260518,19.95,20.09,19.77,19.9,20.04,-0.14,-0.6986,109616.9,2.18156603
000582.SZ,20260518,12.03,12.35,11.94,12.33,12.01,0.32,2.6644,460136.1,5.62834624
000586.SZ,20260518,18.17,18.89,18.17,18.7,18.17,0.53,2.9169,126583.0,2.35580448
000589.SZ,20260518,4.76,4.77,4.66,4.71,4.78,-0.07,-1.4644,348604.8,1.6399722399999999
000590.SZ,20260518,10.45,10.46,10.24,10.33,10.46,-0.13,-1.2428,46052.0,0.4753788
000591.SZ,20260518,5.9,6.03,5.8,5.92,6.01,-0.09,-1.4975,1762191.46,10.38207875
000592.SZ,20260518,10.79,10.96,10.36,10.4,10.75,-0.35,-3.2558,1652263.23,17.48792942
000593.SZ,20260518,22.97,24.0,22.4,23.77,23.54,0.23,0.9771,229094.4,5.34224427
000595.SZ,20260518,7.69,7.77,7.31,7.44,7.6,-0.16,-2.1053,310205.0,2.33767655
000596.SZ,20260518,97.6,98.75,95.67,96.11,97.62,-1.51,-1.5468,25969.35,2.51169294
000597.SZ,20260518,4.87,4.87,4.79,4.82,4.88,-0.06,-1.2295,102431.22,0.49303366000000004
000598.SZ,20260518,6.58,6.61,6.5,6.53,6.58,-0.05,-0.7599,306300.12,2.0007251800000003
000599.SZ,20260518,5.64,5.81,5.55,5.7,5.69,0.01,0.1757,194669.69,1.10436891
000600.SZ,20260518,9.75,9.97,9.65,9.89,9.73,0.16,1.6444,355181.0,3.4968192099999995
000601.SZ,20260518,7.6,8.03,7.6,7.83,7.88,-0.05,-0.6345,1635672.24,12.81985291
000603.SZ,20260518,34.39,34.54,33.47,34.18,35.02,-0.84,-2.3986,170475.69,5.80277776
000605.SZ,20260518,6.92,7.12,6.89,7.05,6.92,0.13,1.8786,52755.6,0.36916756
000607.SZ,20260518,3.99,4.02,3.9,3.99,4.0,-0.01,-0.25,172989.52,0.6829370600000001
000608.SZ,20260518,4.19,4.21,3.97,4.01,4.17,-0.16,-3.8369,273414.77,1.12278311
