ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000001.SZ,20260512,11.28,11.36,11.21,11.25,11.28,-0.03,-0.266,1029038.42,11.58241866
000002.SZ,20260512,4.07,4.16,4.02,4.1,4.09,0.01,0.2445,1773139.07,7.25632371
000006.SZ,20260512,9.6,10.45,9.48,10.45,9.5,0.95,10.0,814303.9,8.3143763
000007.SZ,20260512,16.45,16.65,14.85,14.85,16.5,-1.65,-10.0,261761.83,4.06951342
000008.SZ,20260512,2.79,2.82,2.75,2.76,2.8,-0.04,-1.4286,497431.32,1.38159039
000009.SZ,20260512,8.58,8.58,8.35,8.43,8.58,-0.15,-1.7483,312718.6,2.6384911300000002
000010.SZ,20260512,2.55,2.73,2.47,2.73,2.6,0.13,5.0,988893.76,2.54800164
000011.SZ,20260512,8.08,8.65,8.03,8.31,8.09,0.22,2.7194,155780.59,1.30349899
000012.SZ,20260512,4.02,4.04,3.89,3.9,4.02,-0.12,-2.9851,414506.35,1.6322416899999999
000014.SZ,20260512,12.96,13.32,12.77,13.0,12.95,0.05,0.3861,126015.8,1.64611594
000016.SZ,20260512,3.15,3.28,3.13,3.19,3.12,0.07,2.2436,612607.85,1.96604604
000017.SZ,20260512,6.35,6.4,6.17,6.18,6.36,-0.18,-2.8302,96601.6,0.60316622
000019.SZ,20260512,7.47,7.47,7.2,7.27,7.48,-0.21,-2.8075,201370.71,1.46542247
000020.SZ,20260512,14.49,14.49,14.03,14.1,14.49,-0.39,-2.6915,87919.0,1.25084863
000021.SZ,20260512,32.74,32.74,31.85,32.31,32.97,-0.66,-2.0018,1075279.7,34.60024377
000025.SZ,20260512,16.28,16.39,16.0,16.0,16.28,-0.28,-1.7199,41849.0,0.6758160099999999
000026.SZ,20260512,20.2,21.08,19.8,20.51,20.14,0.37,1.8371,212118.41,4.33551872
000027.SZ,20260512,7.2,7.39,7.16,7.32,7.19,0.13,1.8081,638657.5,4.66929197
000028.SZ,20260512,24.75,24.75,24.59,24.64,24.76,-0.12,-0.4847,29576.02,0.7286999099999999
000029.SZ,20260512,24.49,26.49,24.1,26.49,24.08,2.41,10.0083,255457.42,6.63194794
000030.SZ,20260512,5.06,5.07,4.94,4.95,5.07,-0.12,-2.3669,196354.79,0.97945375
000031.SZ,20260512,3.11,3.13,3.03,3.11,3.12,-0.01,-0.3205,357897.51,1.10498545
000032.SZ,20260512,19.0,19.26,18.7,18.82,19.06,-0.24,-1.2592,216024.62,4.08590859
000034.SZ,20260512,42.2,42.69,41.05,41.79,42.62,-0.83,-1.9474,388419.5,16.22101641
000035.SZ,20260512,6.51,6.56,6.37,6.47,6.54,-0.07,-1.0703,571659.27,3.68377418
000036.SZ,20260512,6.36,6.37,6.07,6.17,6.33,-0.16,-2.5276,783206.54,4.8277366399999995
000037.SZ,20260512,11.13,11.8,10.9,11.7,11.18,0.52,4.6512,614293.11,7.048316239999999
000039.SZ,20260512,13.2,13.32,12.77,12.84,13.2,-0.36,-2.7273,381712.72,4.9319511
000042.SZ,20260512,10.0,10.32,9.93,10.25,10.01,0.24,2.3976,97851.44,0.99856099
000045.SZ,20260512,12.23,12.54,12.13,12.29,12.27,0.02,0.163,105508.01,1.3027065899999999
000048.SZ,20260512,15.1,15.11,14.77,14.87,15.16,-0.29,-1.9129,89778.67,1.3374280799999998
000049.SZ,20260512,28.79,28.79,27.67,27.94,28.66,-0.72,-2.5122,145009.82,4.05958308
000050.SZ,20260512,7.83,7.84,7.63,7.68,7.83,-0.15,-1.9157,248274.45,1.91285322
000055.SZ,20260512,3.76,3.78,3.67,3.69,3.78,-0.09,-2.381,84812.5,0.31548005
000056.SZ,20260512,1.74,1.74,1.67,1.69,1.7,-0.01,-0.5882,498565.0,0.8505592999999999
000058.SZ,20260512,8.43,8.45,8.2,8.33,8.45,-0.12,-1.4201,154633.23,1.28735522
000059.SZ,20260512,5.17,5.23,5.07,5.14,5.17,-0.03,-0.5803,411362.95,2.11302837
000060.SZ,20260512,8.2,8.28,7.65,7.76,8.5,-0.74,-8.7059,6186791.64,48.341678210000005
000061.SZ,20260512,7.38,7.4,7.16,7.18,7.38,-0.2,-2.71,202571.97,1.47122927
000062.SZ,20260512,39.5,39.5,37.0,37.39,39.09,-1.7,-4.3489,1140097.74,43.095511009999996
000063.SZ,20260512,38.9,39.0,37.96,38.09,39.11,-1.02,-2.608,1269516.73,48.73756125
000065.SZ,20260512,13.2,13.2,12.91,12.98,13.26,-0.28,-2.1116,255453.47,3.32555354
000066.SZ,20260512,23.52,25.74,23.42,25.36,23.4,1.96,8.3761,6895009.0,170.82004747000002
000068.SZ,20260512,3.24,3.45,3.2,3.34,3.25,0.09,2.7692,362412.15,1.19935028
000069.SZ,20260512,2.28,2.3,2.24,2.28,2.28,0.0,0.0,556669.73,1.26306333
000070.SZ,20260512,21.49,21.92,20.99,21.55,20.9,0.65,3.11,1547377.03,33.14906544
000078.SZ,20260512,2.46,2.46,2.46,2.46,2.59,-0.13,-5.0193,24761.0,0.060912060000000004
000088.SZ,20260512,4.58,4.63,4.58,4.59,4.58,0.01,0.2183,292519.89,1.34741188
000089.SZ,20260512,6.93,6.96,6.89,6.89,6.94,-0.05,-0.7205,73092.0,0.50605089
000090.SZ,20260512,3.57,3.63,3.55,3.58,3.59,-0.01,-0.2786,211097.12,0.7573395900000001
000096.SZ,20260512,9.47,9.48,9.3,9.33,9.46,-0.13,-1.3742,68554.0,0.64190375
000099.SZ,20260512,18.07,18.08,17.5,17.52,18.07,-0.55,-3.0437,127829.02,2.26271312
000100.SZ,20260512,4.35,4.35,4.26,4.27,4.34,-0.07,-1.6129,5329193.41,22.90203708
000151.SZ,20260512,12.13,12.39,11.97,12.02,12.15,-0.13,-1.07,71690.0,0.86948588
000153.SZ,20260512,6.45,6.48,6.34,6.36,6.47,-0.11,-1.7002,77387.82,0.49498366
000155.SZ,20260512,16.51,16.58,16.02,16.09,16.41,-0.32,-1.95,595859.04,9.643862539999999
000156.SZ,20260512,7.54,7.6,7.45,7.47,7.57,-0.1,-1.321,109445.0,0.82239361
000157.SZ,20260512,8.24,8.25,7.83,7.84,8.22,-0.38,-4.6229,1871060.82,14.89476112
000158.SZ,20260512,17.78,17.83,17.35,17.36,17.77,-0.41,-2.3073,282675.76,4.94048736
000159.SZ,20260512,6.36,6.5,6.26,6.26,6.36,-0.1,-1.5723,167243.51,1.06090659
000166.SZ,20260512,4.77,4.82,4.75,4.78,4.77,0.01,0.2096,1104202.24,5.28178884
000301.SZ,20260512,12.88,13.12,12.87,12.95,12.94,0.01,0.0773,180417.35,2.3404794200000003
000333.SZ,20260512,80.66,81.17,79.73,80.09,80.67,-0.58,-0.719,357755.83,28.75768679
000338.SZ,20260512,33.67,33.76,32.1,32.7,33.53,-0.83,-2.4754,1131097.6,37.036909130000005
000400.SZ,20260512,27.14,27.68,26.71,27.25,27.13,0.12,0.4423,417228.69,11.368728529999998
000401.SZ,20260512,4.36,4.36,4.28,4.29,4.37,-0.08,-1.8307,118833.99,0.5124195500000001
000402.SZ,20260512,3.31,3.33,3.19,3.24,3.33,-0.09,-2.7027,1307933.58,4.25340215
000403.SZ,20260512,11.9,11.94,11.74,11.78,11.9,-0.12,-1.0084,76634.15,0.90494822
000404.SZ,20260512,8.47,8.49,8.34,8.35,8.48,-0.13,-1.533,180997.12,1.51891678
000407.SZ,20260512,4.63,4.63,4.51,4.54,4.62,-0.08,-1.7316,191168.95,0.8705558999999999
000408.SZ,20260512,88.37,89.99,87.66,88.02,86.61,1.41,1.628,180489.05,16.00925639
000409.SZ,20260512,10.21,10.25,10.03,10.06,10.25,-0.19,-1.8537,85292.13,0.86146753
000410.SZ,20260512,6.19,6.28,6.07,6.11,6.18,-0.07,-1.1327,321915.03,1.9778967600000001
000411.SZ,20260512,11.42,11.58,11.23,11.52,11.42,0.1,0.8757,108378.13,1.23676726
000415.SZ,20260512,4.74,4.77,4.57,4.63,4.75,-0.12,-2.5263,717895.0,3.3356246
000417.SZ,20260512,7.03,7.23,7.02,7.15,7.04,0.11,1.5625,327864.78,2.33424139
000419.SZ,20260512,5.78,5.83,5.61,5.63,5.79,-0.16,-2.7634,67631.01,0.38522175000000003
000420.SZ,20260512,5.54,5.54,5.36,5.43,5.55,-0.12,-2.1622,1097208.02,5.95610445
000421.SZ,20260512,6.27,6.3,6.18,6.2,6.27,-0.07,-1.1164,80024.0,0.49860281
000422.SZ,20260512,16.39,16.47,15.85,15.96,16.39,-0.43,-2.6236,435212.15,6.9829371799999995
000423.SZ,20260512,53.83,54.08,53.01,53.18,53.88,-0.7,-1.2992,57303.99,3.06071735
000425.SZ,20260512,10.95,11.06,10.44,10.47,10.97,-0.5,-4.5579,2536401.77,26.98659656
000426.SZ,20260512,52.11,52.69,50.54,50.95,49.29,1.66,3.3678,1222410.12,63.017382149999996
000428.SZ,20260512,3.88,3.88,3.74,3.76,3.87,-0.11,-2.8424,173347.0,0.65444414
000429.SZ,20260512,12.84,13.16,12.81,13.07,12.9,0.17,1.3178,82144.96,1.06746954
000430.SZ,20260512,7.95,7.95,7.83,7.85,7.89,-0.04,-0.507,44576.0,0.35112510999999996
000488.SZ,20260512,2.49,2.5,2.4,2.41,2.48,-0.07,-2.8226,287705.02,0.69922119
000498.SZ,20260512,5.53,5.55,5.51,5.52,5.54,-0.02,-0.361,87276.19,0.48172436
000501.SZ,20260512,8.3,8.31,8.12,8.13,8.31,-0.18,-2.1661,91576.12,0.74965269
000503.SZ,20260512,7.9,7.94,7.7,7.76,7.92,-0.16,-2.0202,123857.89,0.9644502899999999
000504.SZ,20260512,9.51,9.55,9.2,9.28,9.5,-0.22,-2.3158,55581.71,0.52118211
000505.SZ,20260512,7.03,7.03,6.8,6.92,7.0,-0.08,-1.1429,178845.05,1.23313948
000506.SZ,20260512,17.21,17.28,16.25,16.32,16.86,-0.54,-3.2028,335720.57,5.57788778
000507.SZ,20260512,5.26,5.3,5.23,5.23,5.28,-0.05,-0.947,113396.78,0.59712167
000509.SZ,20260512,3.96,3.98,3.86,3.88,3.96,-0.08,-2.0202,368967.99,1.44273388
000510.SZ,20260512,17.21,17.44,16.51,16.65,16.71,-0.06,-0.3591,425385.01,7.18025411
000513.SZ,20260512,32.45,32.45,31.97,32.08,32.47,-0.39,-1.2011,59065.4,1.89854545
000514.SZ,20260512,5.13,5.17,5.05,5.09,5.14,-0.05,-0.9728,106970.93,0.5461829699999999
000516.SZ,20260512,4.65,4.65,4.57,4.57,4.64,-0.07,-1.5086,293309.25,1.34658794
000517.SZ,20260512,2.09,2.12,2.04,2.08,2.08,0.0,0.0,287801.76,0.60046292
000518.SZ,20260512,3.07,3.11,3.04,3.06,3.08,-0.02,-0.6494,130865.14,0.39972588000000003
000519.SZ,20260512,18.16,18.16,17.71,17.99,18.21,-0.22,-1.2081,327020.77,5.86183945
000520.SZ,20260512,4.18,4.2,4.03,4.04,4.19,-0.15,-3.58,194757.68,0.79603662
000521.SZ,20260512,5.8,5.81,5.71,5.72,5.8,-0.08,-1.3793,67529.33,0.38794428
000523.SZ,20260512,3.37,3.38,3.3,3.31,3.38,-0.07,-2.071,215928.0,0.71918341
000524.SZ,20260512,10.07,10.21,9.79,9.8,10.06,-0.26,-2.5845,144439.71,1.43049657
000525.SZ,20260512,5.5,5.56,5.36,5.4,5.51,-0.11,-1.9964,226439.0,1.2296924
000526.SZ,20260512,35.6,35.6,34.5,34.65,35.61,-0.96,-2.6959,21327.0,0.74453154
000528.SZ,20260512,10.01,10.08,9.59,9.63,10.1,-0.47,-4.6535,1058048.56,10.33458002
000529.SZ,20260512,5.63,5.63,5.5,5.51,5.64,-0.13,-2.305,55008.68,0.30554083
000530.SZ,20260512,6.1,6.16,6.02,6.06,6.1,-0.04,-0.6557,198034.73,1.2066883800000001
000531.SZ,20260512,7.24,7.4,7.12,7.35,7.25,0.1,1.3793,318873.23,2.33370272
000532.SZ,20260512,12.8,12.88,12.37,12.39,12.8,-0.41,-3.2031,92554.0,1.16082157
000533.SZ,20260512,13.2,13.77,13.03,13.43,13.27,0.16,1.2057,672036.68,9.0362805
000534.SZ,20260512,38.99,39.17,36.9,37.23,38.37,-1.14,-2.9711,263579.42,9.9098229
000536.SZ,20260512,4.11,4.12,4.02,4.04,4.08,-0.04,-0.9804,308708.13,1.2511532399999998
000537.SZ,20260512,10.87,11.26,10.66,11.19,10.85,0.34,3.1336,1044638.82,11.59996205
000538.SZ,20260512,52.64,52.89,51.81,51.81,52.62,-0.81,-1.5393,98717.89,5.17276121
000539.SZ,20260512,7.3,7.58,7.0,7.38,7.37,0.01,0.1357,1866866.11,13.71968928
000541.SZ,20260512,5.73,5.74,5.59,5.61,5.74,-0.13,-2.2648,104280.02,0.58840239
000543.SZ,20260512,8.36,8.49,8.35,8.44,8.38,0.06,0.716,488092.04,4.11266329
000544.SZ,20260512,8.46,8.53,8.4,8.45,8.42,0.03,0.3563,66097.41,0.5599018099999999
000545.SZ,20260512,3.08,3.09,2.97,3.0,3.08,-0.08,-2.5974,454538.96,1.36845287
000546.SZ,20260512,8.0,8.0,7.31,7.39,7.78,-0.39,-5.0129,935884.92,7.0103234
000547.SZ,20260512,28.83,29.0,27.64,27.66,28.81,-1.15,-3.9917,2223228.96,62.72537277
000548.SZ,20260512,5.26,5.29,5.16,5.16,5.27,-0.11,-2.0873,78321.91,0.40797011
000550.SZ,20260512,18.81,19.12,18.69,18.71,18.92,-0.21,-1.1099,46899.93,0.8862810400000001
000551.SZ,20260512,17.19,17.5,16.96,17.08,17.12,-0.04,-0.2336,217480.04,3.7335631400000002
000552.SZ,20260512,2.79,2.88,2.77,2.81,2.81,0.0,0.0,1006991.0,2.84354684
000553.SZ,20260512,7.17,7.22,7.02,7.08,7.22,-0.14,-1.9391,236929.04,1.68430887
000554.SZ,20260512,8.05,8.06,7.78,7.82,7.99,-0.17,-2.1277,168441.56,1.3277336
000555.SZ,20260512,14.78,14.78,14.22,14.26,14.86,-0.6,-4.0377,294461.4,4.23829378
000557.SZ,20260512,4.66,4.69,4.61,4.61,4.67,-0.06,-1.2848,83315.67,0.38726269
000558.SZ,20260512,4.14,4.14,4.04,4.05,4.12,-0.07,-1.699,272533.98,1.1080820200000001
000559.SZ,20260512,17.76,18.01,17.49,17.51,17.8,-0.29,-1.6292,898147.92,15.86468496
000560.SZ,20260512,3.36,3.42,3.3,3.33,3.34,-0.01,-0.2994,1387669.03,4.6452081199999995
000561.SZ,20260512,9.93,9.94,9.63,9.71,9.94,-0.23,-2.3139,131031.56,1.27755697
000563.SZ,20260512,3.26,3.27,3.22,3.23,3.26,-0.03,-0.9202,507118.98,1.64098407
000564.SZ,20260512,1.79,1.79,1.72,1.72,1.79,-0.07,-3.9106,2397402.06,4.1822365
000565.SZ,20260512,8.27,8.27,7.94,8.02,8.27,-0.25,-3.023,157319.0,1.26763336
000566.SZ,20260512,5.04,5.04,4.87,4.89,5.05,-0.16,-3.1683,371690.0,1.82701696
000567.SZ,20260512,6.84,7.05,6.55,6.62,6.89,-0.27,-3.9187,505295.32,3.3826446100000003
000568.SZ,20260512,96.81,96.9,94.3,94.78,96.91,-2.13,-2.1979,138763.36,13.199393740000001
000570.SZ,20260512,6.8,6.83,6.64,6.69,6.83,-0.14,-2.0498,252314.01,1.69572399
000571.SZ,20260512,5.12,5.35,4.81,5.15,5.22,-0.07,-1.341,542930.47,2.75179614
000572.SZ,20260512,5.56,5.57,5.31,5.34,5.58,-0.24,-4.3011,641611.6,3.45819279
000573.SZ,20260512,4.74,4.84,4.63,4.67,4.74,-0.07,-1.4768,275638.67,1.29810924
000576.SZ,20260512,8.99,9.0,8.69,8.75,9.01,-0.26,-2.8857,117918.98,1.0368778
000581.SZ,20260512,19.98,20.3,19.91,20.08,19.99,0.09,0.4502,141494.22,2.84805436
000582.SZ,20260512,12.77,13.3,12.44,12.58,12.75,-0.17,-1.3333,974622.77,12.47574455
000586.SZ,20260512,19.5,19.81,19.01,19.19,19.32,-0.13,-0.6729,207091.0,4.00471642
000589.SZ,20260512,5.02,5.03,4.94,4.96,5.03,-0.07,-1.3917,260939.62,1.29918569
000590.SZ,20260512,11.0,11.01,10.8,10.8,11.01,-0.21,-1.9074,38272.0,0.41653652999999996
000591.SZ,20260512,5.33,5.85,5.23,5.85,5.32,0.53,9.9624,2446070.95,13.978746000000001
000592.SZ,20260512,11.7,12.29,11.54,11.98,11.86,0.12,1.0118,3346779.85,39.87344968
000593.SZ,20260512,24.01,24.2,21.99,22.6,24.42,-1.82,-7.4529,491276.03,11.19050887
000595.SZ,20260512,6.83,7.05,6.81,6.94,6.84,0.1,1.462,154227.04,1.0682845600000002
000596.SZ,20260512,105.0,106.41,102.5,102.54,105.66,-3.12,-2.9529,35799.59,3.71013467
000597.SZ,20260512,5.05,5.05,4.97,4.98,5.06,-0.08,-1.581,135015.98,0.6747236
000598.SZ,20260512,6.74,6.78,6.72,6.74,6.75,-0.01,-0.1481,292559.99,1.97470565
000599.SZ,20260512,5.84,5.92,5.79,5.82,5.83,-0.01,-0.1715,138060.0,0.80720858
000600.SZ,20260512,9.95,10.14,9.83,9.99,9.97,0.02,0.2006,584366.0,5.84507006
000601.SZ,20260512,7.36,8.09,7.35,8.09,7.35,0.74,10.068,723740.93,5.74133022
000603.SZ,20260512,41.0,41.31,39.08,39.1,39.46,-0.36,-0.9123,341113.26,13.718410800000001
000605.SZ,20260512,7.22,7.29,7.1,7.18,7.22,-0.04,-0.554,46664.34,0.33597255
000607.SZ,20260512,4.14,4.17,4.05,4.08,4.16,-0.08,-1.9231,114083.0,0.46897888
000608.SZ,20260512,3.86,3.98,3.8,3.93,3.84,0.09,2.3438,163671.62,0.64029761
000609.SZ,20260512,15.15,15.4,14.73,14.73,15.5,-0.77,-4.9677,158985.0,2.36728445
000610.SZ,20260512,7.78,7.84,7.61,7.81,7.78,0.03,0.3856,80220.23,0.61844087
000612.SZ,20260512,13.23,13.33,12.8,12.92,13.13,-0.21,-1.5994,418043.33,5.42709262
000615.SZ,20260512,3.54,3.58,3.49,3.54,3.49,0.05,1.4327,146854.73,0.51992629
000617.SZ,20260512,9.31,9.32,9.13,9.19,9.33,-0.14,-1.5005,1162225.27,10.69837283
000619.SZ,20260512,6.25,6.27,6.08,6.13,6.24,-0.11,-1.7628,62150.26,0.38224800999999997
000620.SZ,20260512,3.14,3.14,3.04,3.09,3.14,-0.05,-1.5924,2285397.57,7.05317934
000623.SZ,20260512,18.85,19.07,18.82,18.88,18.91,-0.03,-0.1586,139690.55,2.64630272
000625.SZ,20260512,9.3,9.3,9.16,9.17,9.3,-0.13,-1.3978,743662.08,6.84356437
000626.SZ,20260512,9.22,9.38,8.98,9.05,9.25,-0.2,-2.1622,161207.0,1.4724250099999998
000628.SZ,20260512,63.0,63.29,61.2,61.5,63.28,-1.78,-2.8129,145498.02,9.01726241
000629.SZ,20260512,3.91,3.91,3.84,3.86,3.92,-0.06,-1.5306,1555488.05,6.01968991
000630.SZ,20260512,7.0,7.07,6.82,6.89,6.88,0.01,0.1453,4226098.81,29.28623427
000631.SZ,20260512,3.44,3.45,3.34,3.37,3.43,-0.06,-1.7493,305834.73,1.03280906
000632.SZ,20260512,3.94,4.0,3.88,4.0,3.81,0.19,4.9869,398209.45,1.5777633
000633.SZ,20260512,6.81,6.84,6.5,6.53,6.82,-0.29,-4.2522,125853.22,0.83380429
000635.SZ,20260512,8.27,8.27,7.94,8.02,8.28,-0.26,-3.1401,84514.04,0.68313317
000636.SZ,20260512,28.97,29.85,28.03,29.45,28.46,0.99,3.4786,1385176.27,40.2720477
000637.SZ,20260512,4.76,4.85,4.73,4.76,4.77,-0.01,-0.2096,104541.0,0.5013361
000639.SZ,20260512,1.71,1.71,1.64,1.65,1.73,-0.08,-4.6243,1067104.72,1.78129481
000650.SZ,20260512,5.75,5.76,5.69,5.69,5.76,-0.07,-1.2153,142054.01,0.81312765
000651.SZ,20260512,40.45,40.85,40.22,40.34,40.46,-0.12,-0.2966,464724.6,18.82458841
000652.SZ,20260512,4.41,4.43,4.27,4.29,4.43,-0.14,-3.1603,239577.03,1.03636719
000655.SZ,20260512,8.31,8.37,8.08,8.1,8.32,-0.22,-2.6442,100473.0,0.82031026
000656.SZ,20260512,1.39,1.4,1.37,1.38,1.39,-0.01,-0.7194,689519.56,0.9535226600000001
000657.SZ,20260512,60.88,60.99,58.53,59.68,60.64,-0.96,-1.5831,634915.91,37.71264559
000659.SZ,20260512,4.34,4.34,4.12,4.19,4.35,-0.16,-3.6782,539747.25,2.26445946
000661.SZ,20260512,89.02,89.8,88.01,88.85,90.0,-1.15,-1.2778,77392.42,6.86545946
000663.SZ,20260512,6.94,6.95,6.79,6.79,6.95,-0.16,-2.3022,42705.4,0.29278901999999996
000665.SZ,20260512,4.92,4.92,4.77,4.78,4.92,-0.14,-2.8455,194476.0,0.93981697
000668.SZ,20260512,20.22,20.22,18.3,18.3,19.26,-0.96,-4.9844,54915.01,1.04003544
000669.SZ,20260512,4.03,4.16,4.01,4.03,4.03,0.0,0.0,130222.4,0.53149409
000670.SZ,20260512,8.17,8.17,7.96,8.03,8.19,-0.16,-1.9536,419132.99,3.37466004
000672.SZ,20260512,16.05,17.18,15.9,17.18,15.62,1.56,9.9872,593883.5,9.89985577
000676.SZ,20260512,7.5,7.52,7.34,7.34,7.51,-0.17,-2.2636,202549.02,1.50081108
000677.SZ,20260512,2.96,2.96,2.96,2.96,3.12,-0.16,-5.1282,5498.0,0.01627408
000678.SZ,20260512,12.99,13.19,12.81,12.81,12.92,-0.11,-0.8514,302401.78,3.92679272
000679.SZ,20260512,7.0,7.06,6.87,6.92,6.91,0.01,0.1447,61478.1,0.42775854
000680.SZ,20260512,12.56,12.62,12.11,12.14,12.55,-0.41,-3.2669,243595.5,2.98944507
000681.SZ,20260512,22.44,22.6,21.95,22.05,22.64,-0.59,-2.606,316649.09,7.025033810000001
000682.SZ,20260512,13.5,13.75,13.32,13.49,13.54,-0.05,-0.3693,296577.74,4.0176574
000683.SZ,20260512,8.58,8.6,8.38,8.5,8.57,-0.07,-0.8168,344097.27,2.91157249
000685.SZ,20260512,11.58,11.65,11.46,11.53,11.59,-0.06,-0.5177,190645.64,2.19951015
