ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
920237.BJ,20250102,22.28,23.23,21.82,22.22,22.38,-0.16,-0.7149,10529.77,23674.336
920237.BJ,20250103,22.23,22.58,21.5,21.68,22.22,-0.54,-2.4302,9309.83,20545.796
920237.BJ,20250106,21.79,22.2,21.1,21.55,21.68,-0.13,-0.5996,7944.19,17228.44
920237.BJ,20250107,22.08,22.78,21.8,22.41,21.55,0.86,3.9907,11654.93,25961.981
920237.BJ,20250108,22.0,22.49,21.38,22.38,22.41,-0.03,-0.1339,10173.24,22388.613
920237.BJ,20250109,22.22,23.56,22.07,23.05,22.38,0.67,2.9937,14435.5,33200.413
920237.BJ,20250110,22.69,23.32,21.57,21.57,23.05,-1.48,-6.4208,11761.26,26467.316
920237.BJ,20250113,20.8,21.54,20.6,20.68,21.57,-0.89,-4.1261,7891.89,16527.861
920237.BJ,20250114,20.8,22.57,20.8,22.56,20.68,1.88,9.0909,22457.71,48970.341
920237.BJ,20250115,22.8,24.41,22.51,22.94,22.56,0.38,1.6844,28021.66,65127.597
920237.BJ,20250116,23.17,23.84,22.7,23.3,22.94,0.36,1.5693,16013.43,37326.102
920237.BJ,20250117,23.01,23.77,22.81,23.54,23.3,0.24,1.03,13867.12,32492.358
920237.BJ,20250120,23.5,25.57,23.5,24.93,23.54,1.39,5.9048,26856.76,66573.232
920237.BJ,20250121,24.9,25.2,23.89,24.33,24.93,-0.6,-2.4067,17575.04,42756.651
920237.BJ,20250122,24.3,24.3,23.12,23.23,24.33,-1.1,-4.5212,11751.07,27672.029
920237.BJ,20250123,23.8,24.97,23.6,24.19,23.23,0.96,4.1326,22752.74,55396.129
920237.BJ,20250124,23.85,25.49,23.81,25.46,24.19,1.27,5.2501,23576.93,58689.203
920237.BJ,20250127,25.26,25.66,24.31,24.35,25.46,-1.11,-4.3598,13100.74,32522.046
920237.BJ,20250205,24.5,24.99,23.57,23.63,24.35,-0.72,-2.9569,12865.66,30791.287
920237.BJ,20250206,23.89,24.99,23.28,24.99,23.63,1.36,5.7554,17304.03,42240.553
920237.BJ,20250207,24.9,26.61,24.72,25.95,24.99,0.96,3.8415,28938.98,74889.939
920237.BJ,20250210,25.69,26.59,25.56,26.56,25.95,0.61,2.3507,22354.45,58376.429
920237.BJ,20250211,26.77,29.56,26.24,28.94,26.56,2.38,8.9608,40780.43,113647.184
920237.BJ,20250212,28.92,30.49,28.1,29.87,28.94,0.93,3.2135,33282.63,96757.949
920237.BJ,20250213,29.4,32.9,28.69,28.78,29.87,-1.09,-3.6491,47521.64,147746.739
920237.BJ,20250214,28.21,30.18,28.21,28.57,28.78,-0.21,-0.7297,27340.23,79250.848
920237.BJ,20250217,28.03,28.88,27.7,28.29,28.57,-0.28,-0.98,22234.41,62837.01
920237.BJ,20250218,28.68,30.84,28.56,28.7,28.29,0.41,1.4493,37550.61,111150.0
920237.BJ,20250219,28.46,29.7,27.21,29.7,28.7,1.0,3.4843,27863.53,79789.61
920237.BJ,20250220,29.15,30.27,29.14,29.92,29.7,0.22,0.7407,27591.03,82187.67
920237.BJ,20250221,29.98,32.29,29.83,31.25,29.92,1.33,4.4452,36957.08,115013.39
920237.BJ,20250224,31.22,31.22,29.88,30.21,31.25,-1.04,-3.328,24896.38,75688.699
920237.BJ,20250225,29.45,30.3,29.08,29.16,30.21,-1.05,-3.4757,17935.05,53071.477
920237.BJ,20250226,29.4,30.93,29.4,30.33,29.16,1.17,4.0123,26991.73,81823.582
920237.BJ,20250227,31.2,37.42,30.73,35.5,30.33,5.17,17.0458,74284.74,251222.295
920237.BJ,20250228,34.6,38.88,34.03,35.55,35.5,0.05,0.1408,66748.36,245309.65
920237.BJ,20250303,35.5,46.21,35.5,46.21,35.55,10.66,29.9859,100509.2,428611.253
